id,name,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,categories
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79649194,5,My mom always used Olay when I was growing up and like a typical teen I didn't listen. As I grew older I began to see my error. I could not be happier with the results I have achieved. My friends say I look ten years younger. Always listen to your mother This review was collected as part of a promotion.,What I have been waiting for,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79556423,5,"I love this product, I spend as much time as I can outside and have fairly dry skin, this product makes my skin feel moisturized without feeling oily. I use it morning, noon and night. Thank you for making a great product with an affordable price point. This review was collected as part of a promotion.",Leaves your skin feeling awesome.,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79904448,5,This Deep Hydration Cream genuinely lives up to its' name and its' claim. Deep Hydration Cream gives immediate results with deep moisture that hydrates instantly yet lasts for hours. I find it soothing even for my very sensitive skin. Highly recommend!! This review was collected as part of a promotion.,Dry Skin Rescue,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,80143025,5,"Of all the moisturizers I've used, Regenerist Deep Hydration Regenerating Cream is the very best. It makes my face feel great as soon as I apply it. It reduces the small wrinkles on my face and gives me a special glow. I highly recommend this product. This review was collected as part of a promotion.",The Very Best Moisturizer,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79671079,5,I love love LOVE Regenerist Deep Hydration Regenerating Cream!! It makes my skin feel so silky smooth I get tons of compliments on my skin. I am 62 but people say I look so much younger than that! Pleas don't ever stop making this fabulous product!! This review was collected as part of a promotion.,Smooth creamy,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79953256,5,"I can always depend on Regenerist Deep Hydration Regenerating Cream to keep my face smooth and young looking. If you are using expensive products give Olay Regenerist a try not only is it a reasonable price, its the cream that keeps on beautifying. This review was collected as part of a promotion.",Regenerist Deep Hydration Regenerating Cream,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79647024,5,"I have been using this cream for the last 8 years or so, and there is not one product that comes close to the wonderful feeling I get when I use it. Morning and night, it's part of my regular regimen and it helps my skin look younger and refreshed! This review was collected as part of a promotion.",Dessert for my skin!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79916471,5,"This is my Go To Product Daily! When I need to refresh and I feel the day has sucked the moisture out of my face - I use this under makeup, over makeup, and just because it feels good, soft and hydrating - like having a glass of water on a hot day This review was collected as part of a promotion.",My Go To Moisturizer,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79898828,5,"Every once in a while I am sucked in by a sale or offer on a different brand's product, but I always go back to Regenerist. When it comes to good skin care it's hard to beat this excellent hydrating cream (which by the way, is reasonably priced). This review was collected as part of a promotion.","Good product, good buy.","Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79590389,5,"When I was 13 years old my grandmother told me to start using Oil of Olay. I have been a believer ever since. I have tried others, from La Mer to Simple, but every time I go back to Oil of Olay. Grandmother was right, of course she always was! This review was collected as part of a promotion.",Grandmother knows best!,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,109360950,5,I have used for a couple of years and are very happy,Very smooth,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79662501,5,"I switch it up from time to time with different Olay products, but always come back to this one. The product is smooth and light (and slightly pink which I love), spreads easily and is quickly absorbed. You don't have to use a large amount. This review was collected as part of a promotion.",This is one of my favorites.,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79645502,5,I have been using this cream for a few years now and have gotten many compliments on how young I look. I'm asked what's your secret I love this cream and recommend it to all women. In just one day of using it your skin will feel softer. This review was collected as part of a promotion.,Regenerist Deep Hydration Regenerating Cream,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,100243023,5,"I LOVE this product, but for some reason I'm not able to find it in some of the stores around where I live. Is this product being discontinued I REALLY hope not.",Rebecca,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79915672,5,"As my skin is aging and I'm in the dry state of Colorado, this is my go to moisturizer. I feel it completely moisturizers my face and makes it look fresher and less aged. My face appears smoother and brighter. I also likes the way it is a good base for any make-up regimen I follow it with. This review was collected as part of a promotion.",Great moisturizer,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79669670,5,"I tried the regenerating cream and used it at night. After only one nite, my skin was so soft. Then after only a week, I felt my skin tighten, and I now feel like with the use of Olay products, I would never even consider using any of those high priced items. I have a new family with Olay! This review was collected as part of a promotion.",teri55,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79893220,5,"I was recently given this product as a gift from my sister. I can't tell you enough how this cream was pure luxury. After rubbing it into my skin, my face felt soft and smooth.I look forward to using this cream for many more years to come. It's well worth the money for this pampering. This review was collected as part of a promotion.",Regenerist Deep Hydration,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79527061,5,I am so excited about this product. This moisturizer makes you feel like a cool breeze in the heat of the day. I was surprised how revived I felt when I put this on. I just wanted to lather it all over. It made me feel like I had just drank 2 cups of coffee. I love it and you will too. This review was collected as part of a promotion.,wonderful product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79851327,5,"SINCE I STARTED USING THIS CREAM, THE SKIN ON MY FACE IS SO SOFT AND IT SHINES. I AM SO GLAD THAT I FOUND THIS PRODUCT.I AVE NEVER HAD ANY IRRITATION WITH THIS CREAM. I RECOMMEND THIS CREAM TO EVERYONE. OIL OF OLAY HAS SO MANY PRODUCTS THAT I USE AND IT IS A NAME THAT CAN BE TRUSTED. This review was collected as part of a promotion.",THIS PRODUCT WORKS GREAT,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79892720,5,"I have had very dry skin for a very long time. Since using this moisturizing cream, my skin is so moist and allows my foundation to go on so smoothly and easily! I would definitely recommend this moisturizing cream for anyone who has dry skin because of menopause or just in general. This review was collected as part of a promotion.",Regenerist Deep Moisturizing Cream,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,110053195,5,This product does what it says it will do I have used it for six months.I will continue to use it.,This product is great.,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79711472,5,"I love this product ! ...it's super hydrating, not greasy and love how my skin absorbs it ! I use it both morning and night. It does exactly what it says on the bottle....deep hydration ! I have dry sensitive skin and it doesn't clog the pores ! I always have an extra bottle on hand This review was collected as part of a promotion.",Great moisturizer !,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79674598,5,This product is so good . It feels so light and your face feels so smooth. I would not go a day without it. I just love it!!!! OLAY Regenerist Luminous tone perfecting cream Moisturizer has change the looks and feel of my face and neck. I would recommend this product to every one. This review was collected as part of a promotion.,This product is so good.,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79528404,5,I especially like using Regenerist Deep Hydration Regenerating Cream in the winter because the once the furnace is on the heat really dries out my skin. I use this cream in the morning and before I go to bed and it does really help hydrate my face without feeling heavy or greasy. This review was collected as part of a promotion.,Great for dry skin,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
AV1l8zRZvKc47QAVhnAv,Olay Regenerist Deep Hydration Regenerating Cream,FALSE,TRUE,79675009,5,I've been using this for a very long time and the best compliment I received was when someone thought my 28 year old daughter was my sister (I was 49 at the time). Everyone is always amazed that I'm as old as I am. I only use Olay products and would never consider changing!!! This review was collected as part of a promotion.,Fantastic Product,"Personal Care,Skin Care,Anti-Aging,Beauty,Face Moisturizers,Facial Moisturizers,Moisturizers,Creams & Moisturizers"
